handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_62674844-bc05-ab86-9b01-944f72eed589,Variant,,,,,,,,13.0,true,,,InStock,,,,,Envelope liner - Solid color,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62674844-bc05-ab86-9b01-944f72eed589,Variant,,,,,,,,27.0,true,,,InStock,,,,,Envelope liner - Solid color,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62674844-bc05-ab86-9b01-944f72eed589,Variant,,,,,,,,105.0,true,,,InStock,,,,,Envelope liner - Digital,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62674844-bc05-ab86-9b01-944f72eed589,Variant,,,,,,,,250.0,true,,,InStock,,,,,Reply set,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Product,Golden Wreath Wrap,"<p><em>Designed by Carlson Craft.</em></p><p>5.75"" x&nbsp; 9.25""&nbsp; Beautiful Foil and Full color&nbsp;Printed Vellum Wrap&nbsp;+ Thermography + Wax Seal.</p><p>Shown with choice of White or Ivory stock .</p><p>Customize the wording in color&nbsp;to match your wedding theme! Hunter or Sage Green printing?</p><p>Elevate your invitation with optional matching design Envelope liner.&nbsp;</p><p>Choose the enclosures you need.</p><p>Invitations arrive needing assembly.&nbsp;</p><p>Request change of font or ink color in Special instructions.</p>",506c6a_2bab7683e6964a1a977db8f7c5b751ad~mv2.jpg;506c6a_eede064aa2964355966970480afda939~mv2.jpg;506c6a_8b571c01d45f4dfb9b1aa58bf7b1f98f~mv2.jpg;506c6a_60107e08feeb467080f70eecea8c5197~mv2.jpg;506c6a_25f471f3127440cb9b4d29288a0d6f26~mv2.jpg;506c6a_b43133599cf5425f8ba1071a18b1768d~mv2.jpg;506c6a_21ee1f0685404ce0b0aa75ffe07d088c~mv2.jpg;506c6a_1f32f929cadc4dc78a9e73f47f16458e~mv2.jpg;506c6a_c68c9f2321274dc39efd4bc9c0891793~mv2.jpg,Wedding,,,0.0,,true,PERCENT,0.0,InStock,0.0,,Item selection,DROP_DOWN,Invitation;Return address;Envelope liner - Digital;Reception card;Reply set;Wax Seal,Quantity,DROP_DOWN,25;50;75;100;125;150;175;200,,,,,,,,,,,,,,,,,,,,,,,,,Your wording,500,false,Special instructions,500,false,Carlson Craft
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,85.0,true,,,InStock,,,,,Envelope liner - Digital,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,751.0,true,,,InStock,,,,,Invitation,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,193.0,true,,,InStock,,,,,Reception card,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,38.0,true,,,InStock,,,,,Return address,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,371.0,true,,,InStock,,,,,Invitation,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,62.0,true,,,InStock,,,,,Wax Seal,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,86.0,true,,,InStock,,,,,Reply set,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,31.0,true,,,InStock,,,,,Wax Seal,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,124.0,true,,,InStock,,,,,Reception card,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,155.0,true,,,InStock,,,,,Wax Seal,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,101.0,true,,,InStock,,,,,Reception card,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,855.0,true,,,InStock,,,,,Invitation,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,60.0,true,,,InStock,,,,,Envelope liner - Digital,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,38.0,true,,,InStock,,,,,Envelope liner - Digital,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,160.0,true,,,InStock,,,,,Envelope liner - Digital,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,84.0,true,,,InStock,,,,,Reception card,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,301.0,true,,,InStock,,,,,Invitation,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,142.0,true,,,InStock,,,,,Reply set,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,43.0,true,,,InStock,,,,,Return address,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,59.0,true,,,InStock,,,,,Return address,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,440.0,true,,,InStock,,,,,Invitation,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,96.0,true,,,InStock,,,,,Reply set,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,124.0,true,,,InStock,,,,,Wax Seal,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,28.0,true,,,InStock,,,,,Return address,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,33.0,true,,,InStock,,,,,Return address,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,93.0,true,,,InStock,,,,,Wax Seal,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,248.0,true,,,InStock,,,,,Wax Seal,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,116.0,true,,,InStock,,,,,Reply set,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,232.0,true,,,InStock,,,,,Invitation,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,544.0,true,,,InStock,,,,,Invitation,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,221.0,true,,,InStock,,,,,Reply set,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,170.0,true,,,InStock,,,,,Reception card,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,132.0,true,,,InStock,,,,,Envelope liner - Digital,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,217.0,true,,,InStock,,,,,Wax Seal,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,92.0,true,,,InStock,,,,,Reception card,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,49.0,true,,,InStock,,,,,Return address,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,187.0,true,,,InStock,,,,,Envelope liner - Digital,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,647.0,true,,,InStock,,,,,Invitation,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,169.0,true,,,InStock,,,,,Reply set,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,215.0,true,,,InStock,,,,,Envelope liner - Digital,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,186.0,true,,,InStock,,,,,Wax Seal,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,25.0,true,,,InStock,,,,,Return address,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,147.0,true,,,InStock,,,,,Reception card,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,106.0,true,,,InStock,,,,,Reply set,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,76.0,true,,,InStock,,,,,Reception card,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,54.0,true,,,InStock,,,,,Return address,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,105.0,true,,,InStock,,,,,Envelope liner - Digital,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6bd94880-d075-bb4b-dddc-e7515c3f9a7e,Variant,,,,,,,,195.0,true,,,InStock,,,,,Reply set,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Product,Love in Letterpress White,"<p><em>Designed by Carlson Craft.</em></p><p>5.5 x 8""&nbsp; Beautiful, classic, heavy weight Letterpress invitation oriented horizontally.</p><p>Shown with Fluorescent White&nbsp;220 lb. stock or Pearl White + Deckle Edge + Wax Seal.</p><p>Shown with Midnight Letterpress for Invitation and Enclosures.&nbsp;</p><p>Customize the wording in ink color&nbsp;to match your wedding theme! Add a second ink color!</p><p>Return address on v-flap envelope is Digital print.</p><p>Elevate your invitation with optional&nbsp;printed design&nbsp;Envelope liner.</p><p>Ecru Shimmer is shown as solid color liner or choose to match your ink color.</p><p>Enclosures are priced as 220 lb. matching stock. Lighter weight is available.</p><p>Optional wax seal available in different designs.</p><p>Request&nbsp;change of font or ink color in Special instructions.</p>",506c6a_250135d0f2234928aaa642e3db3d6aab~mv2.jpg;506c6a_dcdbe806356f4e4eb7e9d4cfaff93cdf~mv2.jpg;506c6a_35f5ebfb01be4a70b01306de07090818~mv2.jpg;506c6a_3cb5925e512449bfa0ad3bf1d303c98c~mv2.jpg;506c6a_8a9af037d29d47f88d73f3cb693fa77b~mv2.jpg;506c6a_19c01855b59b41f38992609fb484c94f~mv2.jpg;506c6a_885fa9c2cbcb430296f946f52b3bba33~mv2.jpg;506c6a_f516f23ea51642cfbb435a6c98954894~mv2.jpg;506c6a_e6cf118c06b14cdd8d881c49a3b94a75~mv2.jpg;506c6a_0c13224769914555b176378675a34220~mv2.jpg;506c6a_5d5f5642370047d1bb2ec2ca31a2ae02~mv2.jpg;506c6a_91c863e839dd46e681644b7814f3ba72~mv2.jpg;506c6a_5971fd7df1a94adc960da32807e4566f~mv2.jpg;506c6a_8e5d3ec8dbc345d78ce8c15278907eea~mv2.jpg,Wedding,,,0.0,,true,PERCENT,0.0,InStock,0.0,,Item selection,DROP_DOWN,Invitation;+ Ink Color 2;Return address;Envelope liner - Solid color;Envelope liner - Digital;Reception card;Reply set;Wax Seal,Quantity,DROP_DOWN,25;50;75;100;125;150;175;200,,,,,,,,,,,,,,,,,,,,,,,,,Your wording,500,false,Special instructions,500,false,Carlson Craft
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,115.0,true,,,InStock,,,,,+ Ink Color 2,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,63.0,true,,,InStock,,,,,Envelope liner - Digital,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,1325.0,true,,,InStock,,,,,Invitation,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,50.0,true,,,InStock,,,,,Envelope liner - Solid color,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,889.0,true,,,InStock,,,,,Reception card,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,38.0,true,,,InStock,,,,,Return address,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,712.0,true,,,InStock,,,,,Invitation,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,62.0,true,,,InStock,,,,,Wax Seal,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,341.0,true,,,InStock,,,,,Reply set,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,115.0,true,,,InStock,,,,,+ Ink Color 2,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,31.0,true,,,InStock,,,,,Wax Seal,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,573.0,true,,,InStock,,,,,Reception card,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,155.0,true,,,InStock,,,,,Wax Seal,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,115.0,true,,,InStock,,,,,+ Ink Color 2,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,80.0,true,,,InStock,,,,,Envelope liner - Solid color,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,468.0,true,,,InStock,,,,,Reception card,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,1503.0,true,,,InStock,,,,,Invitation,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,45.0,true,,,InStock,,,,,Envelope liner - Digital,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,28.0,true,,,InStock,,,,,Envelope liner - Digital,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,40.0,true,,,InStock,,,,,Envelope liner - Solid color,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,113.0,true,,,InStock,,,,,Envelope liner - Digital,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,376.0,true,,,InStock,,,,,Reception card,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,633.0,true,,,InStock,,,,,Invitation,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,592.0,true,,,InStock,,,,,Reply set,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,43.0,true,,,InStock,,,,,Return address,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,59.0,true,,,InStock,,,,,Return address,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,791.0,true,,,InStock,,,,,Invitation,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,115.0,true,,,InStock,,,,,+ Ink Color 2,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,388.0,true,,,InStock,,,,,Reply set,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,124.0,true,,,InStock,,,,,Wax Seal,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,28.0,true,,,InStock,,,,,Return address,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,30.0,true,,,InStock,,,,,Envelope liner - Solid color,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,33.0,true,,,InStock,,,,,Return address,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,93.0,true,,,InStock,,,,,Wax Seal,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,248.0,true,,,InStock,,,,,Wax Seal,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,115.0,true,,,InStock,,,,,+ Ink Color 2,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,70.0,true,,,InStock,,,,,Envelope liner - Solid color,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,483.0,true,,,InStock,,,,,Reply set,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,554.0,true,,,InStock,,,,,Invitation,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,969.0,true,,,InStock,,,,,Invitation,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,115.0,true,,,InStock,,,,,+ Ink Color 2,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,918.0,true,,,InStock,,,,,Reply set,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,784.0,true,,,InStock,,,,,Reception card,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,97.0,true,,,InStock,,,,,Envelope liner - Digital,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,115.0,true,,,InStock,,,,,+ Ink Color 2,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,217.0,true,,,InStock,,,,,Wax Seal,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,422.0,true,,,InStock,,,,,Reception card,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,49.0,true,,,InStock,,,,,Return address,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,60.0,true,,,InStock,,,,,Envelope liner - Solid color,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,141.0,true,,,InStock,,,,,Envelope liner - Digital,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,1147.0,true,,,InStock,,,,,Invitation,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,700.0,true,,,InStock,,,,,Reply set,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,115.0,true,,,InStock,,,,,+ Ink Color 2,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,148.0,true,,,InStock,,,,,Envelope liner - Digital,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,186.0,true,,,InStock,,,,,Wax Seal,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,25.0,true,,,InStock,,,,,Return address,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,678.0,true,,,InStock,,,,,Reception card,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,436.0,true,,,InStock,,,,,Reply set,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,330.0,true,,,InStock,,,,,Reception card,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,54.0,true,,,InStock,,,,,Return address,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,10.0,true,,,InStock,,,,,Envelope liner - Solid color,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,20.0,true,,,InStock,,,,,Envelope liner - Solid color,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,80.0,true,,,InStock,,,,,Envelope liner - Digital,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5b13d89-44b9-f2a1-b755-377ea22e5049,Variant,,,,,,,,809.0,true,,,InStock,,,,,Reply set,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
